1	3.7125 	3.5121 	5	3	1	91	111	10
2	3.1304 	5.2448 	3	2	1	159	179	10
3	6.5275 	5.6767 	1	1	1	33	53	10
4	3.1426 	4.2135 	1	2	1	106	126	10
5	4.7644 	7.8898 	3	2	1	113	133	10
6	2.9384 	7.1331 	3	2	1	53	73	10
7	5.8686 	4.2576 	2	1	1	67	87	10
8	3.1455 	4.5695 	3	2	1	228	248	10
9	4.8562 	1.9649 	5	3	1	69	89	10
10	5.7161 	2.8095 	1	3	1	68	88	10
11	4.0770 	5.6639 	1	2	1	81	101	10
12	3.0144 	3.3235 	3	2	1	184	204	10
13	5.9367 	3.1222 	5	3	1	42	62	10
14	6.8420 	3.7510 	2	1	1	179	199	10
15	5.6726 	1.8622 	3	3	1	100	120	10
16	7.5421 	3.0858 	2	1	1	72	92	10
17	5.7549 	1.1801 	3	3	1	188	208	10
18	4.4021 	3.5018 	2	3	1	40	60	10
19	2.2919 	2.4301 	1	2	1	43	63	10
20	4.3831 	1.7538 	4	3	1	120	140	10
21	5.3941 	4.8837 	1	1	1	116	136	10
22	5.7838 	5.7996 	1	1	1	21	41	10
23	5.5541 	3.1344 	3	3	1	91	111	10
24	2.4128 	3.9176 	5	2	1	250	270	10
25	5.1852 	5.9267 	5	1	1	115	135	10
26	4.4457 	6.9199 	4	2	1	206	226	10
27	5.1880 	3.9509 	2	3	1	202	222	10
28	2.6338 	5.6658 	1	2	1	230	250	10
29	7.2304 	4.3876 	1	1	1	66	86	10
30	1.7266 	3.1318 	2	2	1	134	154	10
31	2.2293 	3.2480 	5	2	1	60	80	10
32	4.5207 	5.2171 	4	2	1	146	166	10
33	4.6594 	8.0030 	4	2	1	181	201	10
34	5.1444 	8.5490 	4	1	1	130	150	10
35	6.1017 	8.6616 	3	1	1	256	276	10
36	2.9257 	6.4090 	4	2	1	162	182	10
37	3.3125 	6.3745 	3	2	1	28	48	10
38	6.5611 	1.5439 	1	3	1	83	103	10
39	3.0383 	2.7923 	5	3	1	105	125	10
40	6.3427 	7.7551 	1	1	1	117	137	10
41	4.3778 	6.1221 	2	2	1	133	153	10
42	5.4087 	4.5471 	3	1	1	183	203	10
43	4.8498 	4.6974 	1	2	1	49	69	10
44	4.7655 	6.6210 	5	2	1	35	55	10
45	3.9348 	6.7084 	4	1	1	119	139	10
46	4.8281 	2.2146 	2	3	1	178	198	10
47	3.0552 	6.3305 	4	1	1	178	198	10
48	4.8409 	2.9163 	3	3	1	168	188	10
49	3.7290 	5.8591 	2	1	1	176	196	10
50	2.5340 	6.9074 	4	1	1	131	151	10
51	2.9428 	8.3394 	4	1	1	96	116	10
52	3.1525 	7.1240 	1	1	1	213	233	10
53	2.5093 	3.3000 	2	3	1	63	83	10
54	1.7289 	5.6097 	4	3	1	28	48	10
55	6.4669 	5.3727 	4	1	1	32	52	10
56	4.4058 	6.1555 	2	1	1	34	54	10
57	6.1809 	6.4321 	3	1	1	137	157	10
58	6.0863 	8.5614 	5	1	1	75	95	10
59	2.6715 	6.6743 	4	1	1	227	247	10
60	2.8898 	1.9552 	3	3	1	236	256	10
61	5.4292 	4.8006 	2	5	1	213	233	10
62	4.8349 	5.6478 	4	4	1	248	268	10
63	6.0811 	4.4009 	1	5	1	227	247	10
64	5.9721 	4.4970 	3	5	1	30	50	10
65	7.0516 	6.9975 	3	4	1	129	149	10
66	3.5386 	5.6808 	3	4	1	112	132	10
67	5.4935 	5.2444 	3	5	1	259	279	10
68	7.2196 	3.5887 	1	5	1	62	82	10
69	3.5446 	1.9537 	4	5	1	27	47	10
70	8.5186 	6.1644 	1	5	1	187	207	10
71	4.8357 	6.1145 	3	4	1	91	111	10
72	5.3577 	6.1785 	2	4	1	32	52	10
73	5.3511 	6.7684 	5	4	1	253	273	10
74	5.1800 	8.9496 	3	4	1	80	100	10
75	2.7494 	1.8464 	2	5	1	119	139	10
76	4.2366 	4.5870 	3	4	1	58	78	10
77	3.9265 	7.1080 	1	4	1	217	237	10
78	6.0232 	7.1758 	3	4	1	72	92	10
79	2.5362 	2.1110 	1	5	1	163	183	10
80	6.5701 	1.7506 	4	5	1	128	148	10
81	5.1016 	5.1214 	2	4	1	27	47	10
82	6.4446 	4.9394 	3	5	1	25	45	10
83	4.5738 	5.6857 	3	4	1	181	201	10
84	6.4475 	5.1203 	2	5	1	238	258	10
85	4.0863 	2.9000 	3	5	1	147	167	10
86	5.5166 	3.5729 	5	5	1	209	229	10
87	3.4567 	4.6544 	2	4	1	57	77	10
88	6.1268 	4.1554 	2	5	1	52	72	10
89	6.8907 	4.1577 	3	5	1	231	251	10
90	6.4673 	6.6324 	5	4	1	189	209	10
91	4.5384 	1.1566 	3	5	1	114	134	10
92	3.6469 	4.3945 	2	4	1	167	187	10
93	3.1622 	2.5764 	4	5	1	98	118	10
94	7.5738 	4.4394 	3	5	1	201	221	10
95	8.1022 	4.1295 	5	5	1	241	261	10
96	7.1529 	4.1743 	3	4	1	109	129	10
97	7.4681 	7.0406 	2	4	1	187	207	10
98	4.0192 	2.7282 	4	4	1	47	67	10
99	3.6205 	6.3701 	2	4	1	80	100	10
100	4.5092 	7.6680 	1	4	1	185	205	10
101	6.0754 	3.6690 	1	7	1	123	143	10
102	5.0577 	6.5371 	3	6	1	94	114	10
