1	6.6386 	4.0479 	1	1	1	100	120	10
2	1.6113 	4.2867 	5	3	1	79	99	10
3	2.1439 	7.3914 	3	2	1	28	48	10
4	6.2003 	6.4283 	1	1	1	173	193	10
5	3.0290 	7.7454 	2	2	1	204	224	10
6	6.6912 	7.2673 	1	1	1	101	121	10
7	5.9914 	7.6033 	3	2	1	252	272	10
8	1.2802 	4.2438 	5	3	1	242	262	10
9	2.9974 	4.8472 	5	2	1	226	246	10
10	8.0467 	3.2455 	2	1	1	52	72	10
11	5.7931 	1.2098 	5	3	1	87	107	10
12	2.2416 	7.6713 	5	2	1	213	233	10
13	2.5591 	7.6383 	3	2	1	241	261	10
14	3.7046 	6.3689 	4	2	1	185	205	10
15	4.9959 	8.5464 	5	2	1	157	177	10
16	3.3182 	4.0125 	1	3	1	90	110	10
17	4.4601 	1.6765 	2	3	1	251	271	10
18	6.7334 	5.0543 	3	1	1	68	88	10
19	3.6247 	7.0282 	2	2	1	171	191	10
20	7.6880 	3.0297 	5	1	1	120	140	10
21	5.2754 	4.4813 	2	3	1	127	147	10
22	2.2616 	5.8038 	3	2	1	154	174	10
23	8.1999 	5.4037 	3	1	1	49	69	10
24	4.4189 	2.2190 	3	3	1	69	89	10
25	2.9804 	4.5790 	5	3	1	138	158	10
26	5.2623 	3.8372 	4	3	1	193	213	10
27	7.1849 	8.0534 	1	3	1	143	163	10
28	6.8727 	4.2515 	2	1	1	86	106	10
29	5.8334 	6.1288 	1	1	1	146	166	10
30	2.0197 	4.9695 	4	3	1	175	195	10
31	3.4838 	5.6286 	4	2	1	107	127	10
32	8.5489 	4.4155 	3	1	1	249	269	10
33	8.3999 	3.8665 	5	1	1	218	238	10
34	3.0799 	7.2949 	2	2	1	202	222	10
35	5.0927 	5.5002 	1	3	1	206	226	10
36	6.4784 	1.7392 	2	3	1	159	179	10
37	5.1895 	6.2028 	5	2	1	39	59	10
38	4.0812 	6.1944 	2	2	1	70	90	10
39	7.1028 	5.6055 	1	1	1	86	106	10
40	6.0554 	3.2256 	3	3	1	159	179	10
41	7.7187 	4.4147 	4	1	1	190	210	10
42	6.0530 	7.6677 	5	2	1	136	156	10
43	3.1615 	4.2064 	3	3	1	172	192	10
44	5.4340 	4.5509 	3	1	1	83	103	10
45	1.7231 	6.9551 	5	2	1	227	247	10
46	1.2609 	4.4379 	1	3	1	125	145	10
47	5.1787 	8.2770 	2	2	1	155	175	10
48	4.0660 	8.0756 	2	2	1	140	160	10
49	3.0401 	8.2724 	5	2	1	217	237	10
50	8.1565 	4.1881 	2	1	1	30	50	10
51	6.0002 	5.5408 	2	1	1	201	221	10
