1	4.9385 	7.6721 	3	3	1	173	193	10
2	2.0508 	7.0783 	1	3	1	241	261	10
3	3.0752 	2.7042 	2	1	1	252	272	10
4	5.1785 	4.1789 	3	2	1	205	225	10
5	4.8329 	8.9512 	3	3	1	140	160	10
6	5.8358 	8.5593 	5	3	1	211	231	10
7	4.9235 	4.5036 	5	2	1	29	49	10
8	7.1812 	6.9525 	2	3	1	118	138	10
9	4.5432 	1.4240 	5	2	1	78	98	10
10	6.2447 	1.2587 	1	2	1	165	185	10
11	5.4565 	6.7584 	1	3	1	107	127	10
12	1.8833 	2.7332 	5	1	1	126	146	10
13	7.4882 	2.1093 	4	2	1	149	169	10
14	2.3425 	5.3218 	1	1	1	188	208	10
15	3.8874 	6.1536 	4	3	1	22	42	10
16	1.3168 	4.7549 	3	1	1	123	143	10
17	4.4165 	8.6430 	1	3	1	230	250	10
18	6.7940 	5.6471 	4	2	1	198	218	10
19	5.3221 	6.6435 	4	3	1	153	173	10
20	7.5970 	7.1387 	2	3	1	78	98	10
21	2.7455 	7.9858 	4	3	1	226	246	10
22	1.6615 	4.7232 	3	1	1	186	206	10
23	2.4337 	2.3231 	1	1	1	131	151	10
24	2.4528 	6.5315 	3	3	1	135	155	10
25	2.7101 	3.3848 	5	1	1	226	246	10
26	7.1467 	5.0092 	4	2	1	75	95	10
27	4.4940 	5.5780 	4	3	1	112	132	10
28	5.5205 	7.5905 	2	3	1	221	241	10
29	2.0088 	3.4009 	5	1	1	199	219	10
30	7.1304 	7.0104 	5	3	1	110	130	10
31	2.1109 	3.7946 	5	1	1	248	268	10
32	2.2107 	4.9738 	1	1	1	243	263	10
33	7.4692 	6.0630 	3	3	1	122	142	10
34	6.5072 	6.1166 	5	3	1	209	229	10
35	6.8346 	7.8788 	4	3	1	210	230	10
36	6.0156 	2.4447 	4	2	1	253	273	10
37	5.5865 	2.3085 	4	2	1	254	274	10
38	3.7083 	5.6449 	2	3	1	31	51	10
39	4.8019 	7.4426 	3	3	1	207	227	10
40	5.2462 	2.8185 	3	2	1	228	248	10
41	6.6759 	2.1891 	1	2	1	79	99	10
42	6.2649 	6.0719 	4	2	1	205	225	10
43	2.8345 	2.4578 	4	1	1	135	155	10
44	2.3308 	2.1969 	1	1	1	102	122	10
45	3.3808 	5.2006 	5	1	1	226	246	10
46	2.5121 	6.2858 	4	1	1	23	43	10
47	1.5703 	4.9130 	2	1	1	43	63	10
48	1.0351 	5.3409 	5	1	1	154	174	10
49	6.9695 	1.9399 	2	2	1	151	171	10
50	5.0722 	2.3507 	4	2	1	243	263	10
51	4.1029 	4.0606 	2	1	1	260	280	10
52	3.1716 	7.9431 	1	1	1	62	82	10
53	6.9320 	4.5830 	1	2	1	155	175	10
54	6.6771 	8.5547 	3	2	1	88	108	10
55	2.3929 	2.9568 	5	1	1	178	198	10
56	6.1274 	7.4689 	3	2	1	147	167	10
57	7.8270 	4.1849 	3	2	1	166	186	10
58	3.8837 	7.6312 	5	1	1	71	91	10
59	2.7169 	7.3283 	3	1	1	158	178	10
60	6.2375 	1.2092 	4	2	1	21	41	10
61	7.3463 	3.9841 	2	5	1	184	204	10
62	7.6564 	7.0307 	1	4	1	185	205	10
63	5.9749 	4.1527 	5	5	1	190	210	10
64	3.8742 	1.7108 	3	5	1	113	133	10
65	3.7334 	5.3894 	5	4	1	223	243	10
66	4.6844 	6.1636 	1	4	1	235	255	10
67	5.1082 	7.5154 	3	4	1	208	228	10
68	1.7775 	4.7097 	3	5	1	160	180	10
69	5.7185 	2.4974 	2	5	1	119	139	10
70	5.8906 	1.4155 	5	5	1	44	64	10
71	5.6058 	7.7388 	3	4	1	172	192	10
72	4.9978 	4.5122 	5	5	1	25	45	10
73	7.0534 	7.3688 	2	4	1	172	192	10
74	3.3484 	1.9217 	2	5	1	124	144	10
75	4.0007 	7.6311 	1	4	1	164	184	10
76	7.7342 	6.3219 	3	4	1	226	246	10
77	1.9016 	6.1863 	2	4	1	42	62	10
78	4.8464 	1.5322 	4	5	1	74	94	10
79	8.1822 	4.9778 	3	5	1	28	48	10
80	3.0997 	6.2086 	3	4	1	83	103	10
81	2.0688 	6.1084 	3	4	1	116	136	10
82	4.0795 	7.1256 	4	4	1	193	213	10
83	6.2233 	4.0519 	1	5	1	244	264	10
84	3.4001 	3.7211 	5	5	1	160	180	10
