1	6.6515 	4.9266 	1	1	1	25	45	10
2	6.4072 	6.2397 	1	1	1	44	64	10
3	3.7470 	3.9888 	3	3	1	251	271	10
4	3.2168 	5.4358 	5	2	1	125	145	10
5	6.1089 	5.0443 	3	1	1	192	212	10
6	5.0038 	4.3280 	5	3	1	148	168	10
7	3.6955 	5.5025 	4	2	1	84	104	10
8	5.4508 	6.5059 	5	2	1	161	181	10
9	2.9211 	4.1407 	5	3	1	23	43	10
10	2.8637 	7.1036 	4	2	1	79	99	10
11	4.0272 	3.6512 	4	3	1	33	53	10
12	4.9844 	5.2271 	4	3	1	4	24	10
13	7.2255 	6.3371 	3	1	1	197	217	10
14	6.0085 	3.0730 	2	3	1	180	200	10
15	5.3030 	7.7593 	1	2	1	81	101	10
16	5.7682 	7.4686 	5	2	1	90	110	10
17	4.6090 	1.1104 	3	3	1	21	41	10
18	4.7897 	8.6096 	5	2	1	147	167	10
19	2.9916 	4.0914 	1	3	1	220	240	10
20	4.4515 	7.6471 	1	2	1	113	133	10
21	6.2986 	4.8120 	2	1	1	52	72	10
22	4.5222 	6.7035 	1	2	1	219	239	10
23	5.9634 	5.9505 	3	1	1	134	154	10
24	6.7877 	5.0404 	4	1	1	117	137	10
25	6.1675 	4.8087 	1	1	1	155	175	10
26	6.3968 	4.5617 	3	1	1	8	28	10
27	5.0932 	4.7197 	1	3	1	72	92	10
28	3.2429 	3.9404 	1	3	1	5	25	10
29	2.6652 	4.2513 	4	2	1	83	103	10
30	3.9794 	4.0526 	2	3	1	94	114	10
31	6.9027 	5.1901 	1	1	1	246	266	10
32	5.1267 	6.6459 	3	2	1	184	204	10
33	2.7216 	5.7527 	1	2	1	256	276	10
34	4.0799 	4.0077 	3	3	1	77	97	10
35	5.4477 	7.1836 	5	2	1	7	27	10
36	2.5885 	6.3796 	1	2	1	16	36	10
37	3.3863 	4.9722 	2	2	1	252	272	10
38	8.1192 	5.0113 	3	1	1	225	245	10
39	3.2160 	5.2717 	3	2	1	143	163	10
40	5.5940 	4.3024 	3	1	1	45	65	10
41	5.0270 	4.5251 	2	3	1	58	78	10
42	3.2597 	4.4343 	3	2	1	70	90	10
43	3.9370 	3.8140 	2	3	1	37	57	10
44	6.2551 	4.5737 	2	1	1	108	128	10
45	3.2143 	4.5002 	4	2	1	152	172	10
46	6.1000 	3.6612 	2	3	1	37	57	10
47	6.6489 	4.2768 	5	1	1	4	24	10
48	3.9787 	3.2254 	3	3	1	97	117	10
49	3.7187 	6.1228 	1	2	1	183	203	10
50	2.8469 	5.0725 	4	2	1	183	203	10
51	6.3280 	7.5731 	4	3	1	213	233	10
52	6.3926 	6.4991 	5	1	1	126	146	10
53	4.4439 	3.4370 	3	3	1	57	77	10
54	5.1251 	3.3145 	1	3	1	136	156	10
55	7.0543 	5.9776 	5	1	1	174	194	10
56	7.5299 	7.3510 	3	1	1	130	150	10
57	4.7528 	3.4762 	3	3	1	86	106	10
58	7.1595 	7.6366 	4	1	1	176	196	10
59	6.6487 	5.7627 	1	1	1	91	111	10
60	7.0230 	4.9738 	4	1	1	191	211	10
61	5.1879 	4.6119 	2	5	1	106	126	10
62	3.4282 	5.8967 	4	4	1	150	170	10
63	5.4547 	6.1319 	5	4	1	155	175	10
64	5.2665 	6.2453 	1	4	1	260	280	10
65	5.3071 	6.7761 	4	4	1	240	260	10
66	6.4858 	5.0304 	5	5	1	255	275	10
67	6.1553 	4.8921 	5	5	1	81	101	10
68	6.9728 	3.9349 	4	5	1	99	119	10
69	2.4370 	6.5073 	4	4	1	69	89	10
70	3.9621 	6.8244 	1	4	1	170	190	10
71	5.2295 	4.7798 	1	5	1	259	279	10
72	2.4576 	6.2520 	2	4	1	56	76	10
73	3.4096 	4.3934 	1	4	1	175	195	10
74	3.6087 	6.9951 	5	4	1	202	222	10
75	6.2237 	7.5938 	3	5	1	214	234	10
76	6.5012 	5.5468 	2	5	1	203	223	10
77	4.0468 	6.0766 	3	4	1	59	79	10
78	3.9058 	4.2610 	4	4	1	107	127	10
79	3.9496 	4.7472 	2	4	1	129	149	10
80	5.0273 	8.2843 	3	5	1	187	207	10
81	3.8257 	4.3544 	5	4	1	204	224	10
82	5.2965 	4.9477 	5	5	1	244	264	10
83	4.0489 	5.3184 	1	4	1	243	263	10
84	4.7635 	3.3370 	1	5	1	222	242	10
85	5.2530 	5.1572 	5	4	1	197	217	10
86	6.0722 	3.9324 	4	5	1	12	32	10
87	5.3494 	4.8359 	2	5	1	8	28	10
88	7.1659 	5.9650 	5	5	1	238	258	10
89	4.1233 	4.0831 	5	4	1	217	237	10
90	3.7892 	2.9504 	5	4	1	96	116	10
91	4.1678 	6.4498 	2	4	1	205	225	10
92	6.2354 	6.2054 	5	5	1	227	247	10
93	7.4090 	3.9101 	4	5	1	215	235	10
94	5.5825 	3.7868 	5	5	1	163	183	10
95	2.7501 	4.3301 	4	4	1	259	279	10
96	3.7017 	2.8890 	1	4	1	191	211	10
97	5.3860 	6.9940 	5	5	1	92	112	10
98	7.7348 	2.3351 	2	5	1	47	67	10
99	6.9607 	6.8350 	3	5	1	25	45	10
100	6.7398 	2.0675 	5	5	1	180	200	10
101	4.7832 	5.0351 	2	7	1	94	114	10
102	5.1220 	6.4389 	5	6	1	204	224	10
103	5.7109 	6.2234 	3	6	1	62	82	10
104	5.1250 	6.8236 	5	6	1	178	198	10
105	3.2667 	5.1661 	1	7	1	156	176	10
106	4.1266 	4.9236 	5	7	1	151	171	10
107	5.7395 	3.8330 	4	7	1	120	140	10
108	5.6490 	3.9571 	3	7	1	72	92	10
109	2.9174 	2.9152 	1	7	1	176	196	10
110	4.7265 	6.0134 	1	6	1	30	50	10
111	6.9878 	6.7414 	5	6	1	14	34	10
112	6.2763 	4.8356 	4	6	1	50	70	10
113	5.0347 	3.8303 	3	7	1	157	177	10
114	6.7389 	3.4183 	5	6	1	209	229	10
115	3.4058 	4.7882 	3	7	1	87	107	10
116	5.9551 	5.9226 	2	6	1	199	219	10
117	3.2757 	6.8859 	4	6	1	19	39	10
118	4.2905 	7.6319 	3	6	1	193	213	10
119	8.4809 	4.1925 	4	6	1	227	247	10
120	1.4177 	5.5695 	1	7	1	228	248	10
121	5.9907 	4.2810 	4	7	1	6	26	10
122	4.9717 	3.8866 	1	7	1	147	167	10
123	6.7571 	4.9292 	1	6	1	204	224	10
124	5.1600 	3.8842 	2	7	1	95	115	10
125	6.2780 	6.0859 	3	6	1	222	242	10
126	3.7828 	6.5805 	2	6	1	52	72	10
127	5.7372 	5.6274 	3	6	1	227	247	10
128	4.5455 	4.9399 	1	7	1	48	68	10
129	5.5010 	2.4996 	1	7	1	64	84	10
130	5.9609 	2.3138 	3	7	1	22	42	10
131	5.3410 	6.2722 	3	6	1	259	279	10
132	4.9275 	5.7056 	2	6	1	257	277	10
133	3.2827 	5.8740 	1	7	1	32	52	10
134	4.2839 	2.6223 	1	7	1	135	155	10
135	4.2651 	3.5772 	5	7	1	10	30	10
136	2.9303 	5.9834 	5	7	1	184	204	10
137	5.1834 	4.3059 	4	7	1	14	34	10
138	2.7423 	7.8684 	3	6	1	181	201	10
139	7.8881 	3.2715 	4	6	1	111	131	10
140	5.9231 	7.2359 	1	6	1	204	224	10
141	8.0227 	5.3776 	0	1	1	0	1000	10
142	3.3053 	7.8515 	0	2	1	0	1000	10
143	5.4512 	1.2317 	0	3	1	0	1000	10
144	1.9663 	5.0678 	0	4	1	0	1000	10
145	7.3967 	2.4635 	0	5	1	0	1000	10
146	7.2514 	8.0904 	0	6	1	0	1000	10
147	2.2992 	2.9651 	0	7	1	0	1000	10
