1	6.2203 	4.8055 	4	3	1	57	77	10
2	4.5306 	6.1586 	1	2	1	152	172	10
3	4.4571 	5.1294 	5	2	1	23	43	10
4	5.8466 	6.4859 	4	1	1	188	208	10
5	4.3148 	5.6005 	5	2	1	39	59	10
6	5.3481 	4.6555 	4	3	1	126	146	10
7	4.2365 	4.0553 	5	3	1	26	46	10
8	3.1194 	6.6869 	5	2	1	73	93	10
9	6.8136 	4.5454 	5	3	1	151	171	10
10	6.3732 	4.9901 	4	1	1	33	53	10
11	6.8539 	4.1391 	2	3	1	236	256	10
12	2.4395 	5.5459 	2	2	1	116	136	10
13	4.5942 	6.4950 	3	2	1	243	263	10
14	6.5820 	5.3529 	3	1	1	226	246	10
15	3.1031 	4.9877 	4	2	1	213	233	10
16	5.1428 	8.9539 	2	1	1	253	273	10
17	6.4315 	4.2280 	3	3	1	73	93	10
18	8.4798 	4.8359 	4	1	1	21	41	10
19	2.8543 	4.1703 	5	3	1	247	267	10
20	6.6406 	5.4685 	5	1	1	68	88	10
21	6.8497 	5.1403 	3	1	1	153	173	10
22	3.2058 	4.2174 	3	3	1	234	254	10
23	5.3208 	5.1239 	1	1	1	71	91	10
24	6.6048 	5.1622 	5	1	1	219	239	10
25	4.7279 	5.1707 	5	2	1	20	40	10
26	6.2037 	3.5700 	3	3	1	65	85	10
27	4.9139 	4.0273 	3	3	1	29	49	10
28	4.2146 	5.9706 	5	2	1	73	93	10
29	3.0177 	3.6727 	1	3	1	220	240	10
30	3.1893 	3.1704 	4	3	1	58	78	10
31	3.9610 	7.2820 	5	2	1	38	58	10
32	4.8266 	4.4238 	2	3	1	217	237	10
33	4.4447 	7.0669 	1	2	1	27	47	10
34	5.6920 	4.2597 	4	3	1	58	78	10
35	7.2631 	6.7091 	3	1	1	33	53	10
36	4.7196 	7.5118 	1	2	1	165	185	10
37	8.1876 	4.4339 	5	1	1	207	227	10
38	3.6746 	5.7732 	2	2	1	122	142	10
39	8.2159 	6.6165 	4	1	1	223	243	10
40	4.0196 	6.8796 	3	2	1	236	256	10
41	6.8164 	5.1713 	3	1	1	114	134	10
42	5.1604 	4.2444 	2	3	1	139	159	10
43	3.3720 	4.8540 	1	2	1	142	162	10
44	4.8199 	3.5091 	3	3	1	59	79	10
45	4.4165 	6.1218 	1	2	1	37	57	10
46	4.7466 	4.7462 	4	3	1	233	253	10
47	3.3644 	5.3761 	5	2	1	52	72	10
48	3.4465 	7.0482 	1	2	1	178	198	10
49	4.9334 	3.3219 	3	3	1	30	50	10
50	3.3573 	5.2207 	4	2	1	220	240	10
51	6.5727 	4.0854 	3	3	1	136	156	10
52	4.7674 	5.8359 	1	2	1	259	279	10
53	6.2938 	5.4664 	1	1	1	96	116	10
54	4.5998 	7.3055 	3	1	1	222	242	10
55	4.3583 	3.0739 	2	3	1	256	276	10
56	6.0667 	5.9920 	3	1	1	66	86	10
57	3.6235 	7.4237 	2	1	1	104	124	10
58	2.0163 	2.8579 	1	2	1	206	226	10
59	1.1891 	5.8595 	1	2	1	107	127	10
60	1.8865 	4.2597 	2	2	1	140	160	10
61	6.5363 	5.1925 	3	4	1	107	127	10
62	4.4760 	3.8334 	2	5	1	42	62	10
63	4.7638 	6.8248 	1	4	1	168	188	10
64	3.4961 	4.8831 	4	5	1	21	41	10
65	4.1331 	3.5351 	4	5	1	66	86	10
66	5.7411 	6.6378 	5	4	1	213	233	10
67	5.4435 	6.5999 	1	4	1	57	77	10
68	3.1606 	6.5265 	2	5	1	191	211	10
69	4.0776 	4.5118 	5	5	1	46	66	10
70	2.9343 	6.9140 	4	5	1	194	214	10
71	5.7495 	6.4314 	2	4	1	212	232	10
72	7.7047 	4.9855 	2	4	1	88	108	10
73	6.5309 	6.4544 	2	4	1	81	101	10
74	6.9868 	2.9390 	2	4	1	223	243	10
75	4.7439 	5.7086 	2	4	1	87	107	10
76	8.1634 	5.6601 	4	4	1	220	240	10
77	5.6620 	7.8394 	4	4	1	68	88	10
78	4.2618 	1.2911 	1	5	1	184	204	10
79	6.9692 	2.2386 	2	4	1	201	221	10
80	2.1513 	5.8477 	5	5	1	34	54	10
81	4.0179 	4.2966 	1	5	1	228	248	10
82	4.6072 	4.6255 	2	5	1	212	232	10
83	4.5448 	5.4392 	5	4	1	143	163	10
84	3.6676 	3.7524 	3	5	1	23	43	10
85	3.3785 	4.2927 	4	5	1	66	86	10
