1	6.2203 	4.8055 	5	3	1	38	58	10
2	4.5306 	6.1586 	3	2	1	77	97	10
3	4.4571 	5.1294 	3	2	1	103	123	10
4	5.8466 	6.4859 	3	1	1	243	263	10
5	4.3148 	5.6005 	3	2	1	190	210	10
6	5.3481 	4.6555 	2	3	1	89	109	10
7	4.2365 	4.0553 	2	3	1	196	216	10
8	3.1194 	6.6869 	5	2	1	32	52	10
9	6.8136 	4.5454 	5	3	1	171	191	10
10	6.3732 	4.9901 	2	1	1	40	60	10
11	6.8539 	4.1391 	4	3	1	130	150	10
12	2.4395 	5.5459 	1	2	1	201	221	10
13	4.5942 	6.4950 	4	2	1	195	215	10
14	6.5820 	5.3529 	1	1	1	91	111	10
15	3.1031 	4.9877 	5	2	1	203	223	10
16	5.1428 	8.9539 	2	1	1	83	103	10
17	6.4315 	4.2280 	5	3	1	195	215	10
18	8.4798 	4.8359 	4	1	1	110	130	10
19	2.8543 	4.1703 	3	3	1	218	238	10
20	6.6406 	5.4685 	3	1	1	113	133	10
21	6.8497 	5.1403 	4	1	1	117	137	10
22	3.2058 	4.2174 	4	3	1	148	168	10
23	5.3208 	5.1239 	2	1	1	146	166	10
24	6.6048 	5.1622 	1	1	1	108	128	10
25	4.7279 	5.1707 	5	2	1	126	146	10
26	6.2037 	3.5700 	3	3	1	47	67	10
27	4.9139 	4.0273 	2	3	1	25	45	10
28	4.2146 	5.9706 	2	2	1	32	52	10
29	3.0177 	3.6727 	5	3	1	140	160	10
30	3.1893 	3.1704 	4	3	1	147	167	10
31	3.9610 	7.2820 	4	2	1	196	216	10
32	4.8266 	4.4238 	3	3	1	94	114	10
33	4.4447 	7.0669 	3	2	1	106	126	10
34	5.6920 	4.2597 	4	3	1	75	95	10
35	7.2631 	6.7091 	4	1	1	74	94	10
36	4.7196 	7.5118 	5	2	1	43	63	10
37	8.1876 	4.4339 	2	1	1	145	165	10
38	3.6746 	5.7732 	5	2	1	152	172	10
39	8.2159 	6.6165 	4	1	1	108	128	10
40	4.0196 	6.8796 	2	2	1	130	150	10
41	6.8164 	5.1713 	4	1	1	130	150	10
42	5.1604 	4.2444 	4	3	1	75	95	10
43	3.3720 	4.8540 	2	2	1	206	226	10
44	4.8199 	3.5091 	5	3	1	217	237	10
45	4.4165 	6.1218 	2	2	1	159	179	10
46	4.7466 	4.7462 	5	3	1	174	194	10
