1	6.7248	5.9146	5	3	1	153	173	10
2	5.9514	3.2536	4	2	1	130	150	10
3	6.1422	5.0535	5	3	1	136	156	10
4	3.0656	4.3915	5	3	1	234	254	10
5	7.6349	3.8078	2	3	1	183	203	10
6	3.7732	3.9976	5	2	1	158	178	10
7	4.8024	5.8892	1	1	1	46	66	10
8	5.3542	7.1246	5	1	1	65	85	10
9	3.783	4.5682	5	1	1	222	242	10
10	6.3025	3.6466	3	3	1	237	257	10
11	8.9073	5.3199	5	3	1	193	213	10
12	3.3028	4.3162	2	2	1	48	68	10
13	4.7187	7.1117	5	1	1	130	150	10
14	2.4249	3.8771	1	1	1	56	76	10
15	1.4536	5.1751	5	1	1	102	122	10
16	3.6868	2.4054	1	2	1	251	271	10
17	2.6716	8.2412	3	1	1	93	113	10
18	6.4031	4.7477	3	3	1	79	99	10
19	6.9644	6.8901	3	1	1	51	71	10
20	5.4949	2.4736	2	2	1	226	246	10
21	5.3888	4.1997	1	2	1	151	171	10
22	3.5365	3.8504	1	2	1	242	262	10
23	4.7669	3.0531	2	2	1	74	94	10
24	7.3831	3.1799	2	3	1	20	40	10
25	2.5602	3.8442	4	1	1	99	119	10
26	4.7363	2.61	4	2	1	240	260	10
27	3.7841	2.3723	1	2	1	203	223	10
28	3.7895	2.2781	1	2	1	128	148	10
29	5.0434	7.0914	2	1	1	36	56	10
30	6.0486	1.7191	1	2	1	233	253	10
31	8.2411	5.2702	5	3	1	47	67	10
32	3.7048	3.3518	5	2	1	252	272	10
33	1.3876	6.3433	4	1	1	106	126	10
34	5.8277	5.2088	5	3	1	48	68	10
35	6.8377	6.658	1	1	1	52	72	10
36	7.251	3.3038	1	3	1	21	41	10
37	6.5403	5.4534	5	3	1	168	188	10
38	4.1722	1.4927	1	2	1	145	165	10
39	7.2414	3.7007	2	3	1	105	125	10
40	5.8629	6.93	1	1	1	51	71	10
41	5.1982	4.9409	4	1	1	63	83	10
42	6.5619	6.1958	3	1	1	170	190	10
43	5.7349	3.5283	4	2	1	236	256	10
44	6.3363	2.6621	5	3	1	225	245	10
45	2.705	5.8443	3	1	1	117	137	10
46	3.9729	5.9229	5	1	1	252	272	10
47	6.4948	5.4991	1	3	1	215	235	10
48	6.4402	3.409	5	3	1	120	140	10
49	3.9315	3.9536	3	2	1	65	85	10
50	6.4802	5.7835	5	3	1	215	235	10
51	7.3149	3.9412	5	3	1	148	168	10
52	7.1755	2.6454	3	3	1	68	88	10
53	4.1062	5.4142	2	1	1	215	235	10
54	2.8316	6.1355	2	1	1	182	202	10
55	4.8758	2.2148	1	2	1	186	206	10
56	7.2555	1.8049	1	3	1	243	263	10
57	3.3525	2.899	5	2	1	55	75	10
58	5.247	1.732	1	2	1	195	215	10
59	4.2425	1.8388	3	2	1	33	53	10
60	1.8983	7.2754	2	1	1	247	267	10
61	4.1663	5.4141	5	5	1	185	205	10
62	6.8577	4.7299	1	4	1	63	83	10
63	5.779	6.0324	4	4	1	221	241	10
64	4.5959	5.933	3	4	1	49	69	10
65	3.1248	3.5971	2	5	1	46	66	10
66	6.787	4.9256	2	4	1	92	112	10
67	6.6137	4.376	5	4	1	108	128	10
68	6.0398	4.5774	1	4	1	224	244	10
69	4.6139	5.8789	1	5	1	22	42	10
70	1.4752	3.5265	2	5	1	139	159	10
71	7.1818	6.5715	3	4	1	244	264	10
72	4.3849	6.2446	4	4	1	198	218	10
73	6.7834	5.2497	4	4	1	157	177	10
74	1.8705	6.0541	5	5	1	238	258	10
75	2.346	2.57	4	5	1	191	211	10
76	3.5398	3.5314	3	5	1	166	186	10
77	2.7405	3.0083	1	5	1	58	78	10
78	8.1434	6.6258	2	4	1	148	168	10
79	5.4459	2.4755	2	5	1	256	276	10
80	8.3104	6.6537	2	4	1	198	218	10
81	5.2312	4.2537	2	5	1	192	212	10
82	3.6648	5.49	5	5	1	116	136	10
83	4.0312	4.5872	2	5	1	232	252	10
84	2.444	6.1046	1	5	1	144	164	10
85	4.4143	7.897	3	4	1	200	220	10
86	4.4131	5.724	2	5	1	111	131	10
87	2.9262	4.2881	3	5	1	128	148	10
88	2.9668	6.5487	2	5	1	57	77	10
89	7.9689	3.8062	3	4	1	139	159	10
90	6.4843	3.3532	2	4	1	162	182	10
91	5.245	7.6594	3	4	1	38	58	10
92	5.7799	3.6825	1	4	1	253	273	10
93	3.3938	4.6207	1	5	1	118	138	10
94	4.3812	3.8769	1	5	1	149	169	10
95	5.4666	6.9404	4	4	1	176	196	10
96	4.3947	4.4348	1	5	1	86	106	10
97	3.3215	3.5402	2	5	1	195	215	10
98	6.2295	8.6555	3	4	1	240	260	10
99	8.4858	4.6631	3	4	1	59	79	10
100	2.9238	7.1112	1	4	1	30	50	10
101	6.0373	5.9626	3	6	1	78	98	10
102	5.9748	3.4237	1	7	1	152	172	10
103	5.7262	4.853	1	6	1	37	57	10
104	3.273	2.5911	5	7	1	199	219	10
105	6.9414	3.0501	5	7	1	66	86	10
106	2.9814	5.9959	4	7	1	154	174	10
107	7.3663	5.0993	3	6	1	238	258	10
108	6.2162	2.9215	4	7	1	79	99	10
109	8.6277	5.3271	2	6	1	129	149	10
110	6.4379	1.2925	3	7	1	28	48	10
111	7.4736	6.989	5	6	1	57	77	10
112	1.9615	5.2004	2	7	1	153	173	10
113	3.6067	5.3716	1	7	1	62	82	10
114	4.191	4.3207	2	7	1	43	63	10
115	2.4459	3.0431	5	7	1	155	175	10
116	6.2296	8.4609	5	6	1	48	68	10
117	7.3573	5.6192	5	6	1	166	186	10
118	4.5203	3.0609	1	7	1	74	94	10
119	7.0156	2.8294	3	7	1	142	162	10
120	6.3696	6.7217	4	6	1	191	211	10
121	5.5682	4.6762	2	6	1	116	136	10
122	4.563	6.2646	3	6	1	201	221	10
123	4.2697	6.2582	3	7	1	144	164	10
124	6.7344	7.1136	2	6	1	206	226	10
125	5.0338	5.814	5	6	1	152	172	10
126	7.7054	4.6638	1	6	1	165	185	10
127	5.7871	4.1304	5	6	1	87	107	10
128	5.9147	5.6299	3	6	1	227	247	10
129	4.098	2.1375	3	7	1	171	191	10
130	1.2011	4.3689	5	7	1	33	53	10
131	2.4728	6.8062	4	7	1	84	104	10
132	3.9629	7.7325	2	6	1	140	160	10
133	6.8738	5.5682	4	6	1	22	42	10
134	3.1226	8.3966	1	7	1	202	222	10
135	2.7902	3.9885	1	7	1	184	204	10
136	1.7	6.1209	4	7	1	255	275	10
137	6.7854	3.7795	2	6	1	53	73	10
138	6.2849	4.0709	4	6	1	30	50	10
139	6.0188	1.1732	5	7	1	84	104	10
140	6.9668	7.5049	5	6	1	253	273	10
141	3.08686	9.23416	0	1	1	0	1000	10
142	5.28952	0.84747	0	2	1	0	1000	10
143	7.98842	1.63777	0	3	1	0	1000	10
144	9.51497	6.61523	0	4	1	0	1000	10
145	1.06693	2.46414	0	5	1	0	1000	10
146	7.49543	8.7324	0	6	1	0	1000	10
147	0.2857	5.61843	0	7	1	0	1000	10
