1	3.4373	4.5597	1	2	1	138	158	10
2	5.3636	4.8375	1	3	1	117	137	10
3	5.6762	5.0008	1	3	1	32	52	10
4	3.308	5.4297	2	3	1	111	131	10
5	2.7331	6.027	4	3	1	129	149	10
6	5.5975	2.3359	3	3	1	170	190	10
7	2.1177	4.6111	4	2	1	31	51	10
8	6.9933	5.7043	5	1	1	136	156	10
9	5.161	7.9109	5	1	1	161	181	10
10	1.8641	5.136	3	2	1	46	66	10
11	2.1452	5.475	1	2	1	170	190	10
12	8.8957	5.0411	3	1	1	81	101	10
13	3.1714	1.806	3	2	1	214	234	10
14	5.0628	5.6849	3	1	1	177	197	10
15	7.1031	1.6637	3	3	1	197	217	10
16	6.2928	5.1358	3	1	1	130	150	10
17	5.7239	4.5251	4	3	1	258	278	10
18	8.5354	6.2473	1	1	1	122	142	10
19	4.6156	7.7176	4	3	1	193	213	10
20	5.261	5.4311	1	1	1	126	146	10
21	3.2585	4.7447	5	2	1	23	43	10
22	6.3065	4.5781	4	3	1	107	127	10
23	5.4539	6.2746	4	1	1	184	204	10
24	3.1447	3.5515	5	2	1	170	190	10
25	7.3872	5.5602	2	1	1	93	113	10
26	5.023	5.6769	5	1	1	235	255	10
27	6.9165	5.1913	5	1	1	199	219	10
28	3.2125	4.7234	2	2	1	173	193	10
29	4.4233	8.7284	5	3	1	94	114	10
30	5.9604	6.5631	2	1	1	202	222	10
31	6.7613	3.7752	4	3	1	36	56	10
32	5.1359	5.4536	3	3	1	85	105	10
33	2.252	5.4964	1	2	1	59	79	10
34	6.5584	4.4116	2	3	1	150	170	10
35	7.6902	6.8511	4	1	1	199	219	10
36	3.8802	4.6337	1	2	1	186	206	10
37	4.0911	7.2044	3	3	1	250	270	10
38	6.8742	4.4422	5	1	1	25	45	10
39	6.55	8.5617	3	1	1	47	67	10
40	7.2739	6.6446	4	1	1	140	160	10
41	5.7203	4.4688	1	3	1	215	235	10
42	3.9572	5.3157	2	3	1	211	231	10
43	6.4675	4.6271	4	1	1	158	178	10
44	2.6757	4.6631	5	2	1	227	247	10
45	3.8011	4.4083	2	2	1	242	262	10
46	7.0002	4.4218	3	1	1	239	259	10
47	4.3411	4.1627	2	2	1	123	143	10
48	2.8415	3.5608	5	2	1	245	265	10
49	1.6945	4.4352	2	2	1	23	43	10
50	3.0583	3.3804	5	2	1	56	76	10
51	4.3989	1.9537	4	3	1	197	217	10
52	4.9605	6.6513	2	1	1	213	233	10
53	2.9486	7.2806	5	3	1	229	249	10
54	1.5927	4.1511	3	2	1	232	252	10
55	2.1399	3.1446	4	2	1	260	280	10
56	2.3991	2.1092	1	2	1	136	156	10
57	5.7911	8.2085	5	1	1	174	194	10
58	4.8614	4.0081	4	3	1	90	110	10
59	5.1902	3.119	3	3	1	174	194	10
60	1.5469	4.4906	5	2	1	77	97	10
61	6.8187	4.7224	5	4	1	114	134	10
62	5.8238	5.5805	5	4	1	81	101	10
63	5.2092	3.8724	3	4	1	33	53	10
64	6.6342	3.3682	1	5	1	172	192	10
65	4.2252	7.3456	3	4	1	128	148	10
66	7.1383	4.4146	3	4	1	46	66	10
67	3.9081	5.6518	5	5	1	90	110	10
68	5.5496	3.9954	3	4	1	116	136	10
69	7.8245	4.5392	3	4	1	223	243	10
70	5.2594	6.732	4	4	1	232	252	10
71	2.4344	3.6923	1	5	1	214	234	10
72	2.5017	3.5754	2	5	1	227	247	10
73	4.2309	5.3885	3	5	1	145	165	10
74	1.3899	5.4219	4	5	1	152	172	10
75	3.1985	2.932	5	5	1	193	213	10
76	2.9452	2.2333	1	5	1	20	40	10
77	7.5497	6.8261	4	4	1	244	264	10
78	2.4065	3.883	3	5	1	65	85	10
79	3.5314	6.5969	2	5	1	168	188	10
80	6.002	5.3445	1	4	1	113	133	10
